Date - MST,Calgary,Central,Edmonton, Losses,Northeast,Northwest,South,System Load
9/13/2020 10:00:00 AM,"1,075","1,110","1,522",202,"1,043",691,804,"6,438"
9/13/2020 11:00:00 AM,"1,101","1,114","1,546",218,"1,068",700,813,"6,553"
9/13/2020 12:00:00 PM,"1,103","1,107","1,511",216,"1,064",692,812,"6,498"
9/13/2020 1:00:00 PM,"1,101","1,114","1,494",204,"1,064",692,815,"6,478"
9/13/2020 2:00:00 PM,"1,105","1,117","1,488",202,"1,081",699,824,"6,507"
9/13/2020 3:00:00 PM,"1,127","1,128","1,529",209,"1,093",697,838,"6,612"
9/13/2020 4:00:00 PM,"1,153","1,140","1,554",230,"1,090",701,854,"6,714"
9/13/2020 5:00:00 PM,"1,132","1,129","1,491",202,"1,079",704,854,"6,583"
9/13/2020 6:00:00 PM,"1,120","1,137","1,461",173,"1,095",709,853,"6,540"
9/13/2020 7:00:00 PM,"1,128","1,151","1,497",181,"1,116",728,858,"6,650"
9/13/2020 8:00:00 PM,"1,068","1,128","1,447",175,"1,099",737,829,"6,475"
9/13/2020 9:00:00 PM,979,"1,090","1,353",169,"1,077",734,792,"6,186"
9/13/2020 10:00:00 PM,895,"1,068","1,260",156,"1,071",769,761,"5,972"
9/13/2020 11:00:00 PM,836,"1,046","1,198",156,"1,069",761,744,"5,802"
9/14/2020 12:00:00 AM,800,"1,038","1,178",145,"1,076",756,733,"5,718"
9/14/2020 1:00:00 AM,782,"1,039","1,171",186,"1,068",751,725,"5,715"
9/14/2020 2:00:00 AM,781,"1,033","1,149",191,"1,068",747,725,"5,687"
9/14/2020 3:00:00 AM,800,"1,025","1,146",197,"1,079",722,725,"5,687"
9/14/2020 4:00:00 AM,861,"1,030","1,222",237,"1,095",698,739,"5,874"
9/14/2020 5:00:00 AM,998,"1,078","1,344",227,"1,118",710,783,"6,251"
9/14/2020 6:00:00 AM,"1,128","1,139","1,495",224,"1,131",715,834,"6,657"
9/14/2020 7:00:00 AM,"1,183","1,129","1,565",269,"1,127",725,845,"6,836"
9/14/2020 8:00:00 AM,"1,210","1,133","1,579",198,"1,120",728,854,"6,815"
9/14/2020 9:00:00 AM,"1,244","1,142","1,643",200,"1,092",704,853,"6,870"
9/14/2020 10:00:00 AM,"1,266","1,137","1,668",220,"1,114",710,850,"6,957"
9/14/2020 11:00:00 AM,"1,278","1,134","1,670",189,"1,120",725,845,"6,953"
9/14/2020 12:00:00 PM,"1,276","1,141","1,623",239,"1,109",739,848,"6,966"
9/14/2020 1:00:00 PM,"1,263","1,125","1,615",247,"1,074",748,844,"6,909"
9/14/2020 2:00:00 PM,"1,256","1,109","1,585",255,"1,093",754,842,"6,886"
9/14/2020 3:00:00 PM,"1,267","1,148","1,598",231,"1,095",756,848,"6,935"
9/14/2020 4:00:00 PM,"1,279","1,157","1,606",267,"1,085",710,853,"6,949"
9/14/2020 5:00:00 PM,"1,219","1,137","1,586",210,"1,077",698,844,"6,762"
9/14/2020 6:00:00 PM,"1,182","1,121","1,534",163,"1,084",701,853,"6,629"
9/14/2020 7:00:00 PM,"1,177","1,119","1,540",194,"1,077",736,857,"6,691"
9/14/2020 8:00:00 PM,"1,104","1,109","1,473",176,"1,073",732,835,"6,495"
9/14/2020 9:00:00 PM,"1,003","1,073","1,367",189,"1,066",722,799,"6,211"
9/14/2020 10:00:00 PM,914,"1,050","1,302",178,"1,100",711,764,"6,011"
9/14/2020 11:00:00 PM,851,"1,033","1,236",165,"1,093",694,744,"5,808"
9/15/2020 12:00:00 AM,816,"1,031","1,191",191,"1,089",735,735,"5,779"
9/15/2020 1:00:00 AM,797,"1,039","1,175",198,"1,081",723,729,"5,734"
9/15/2020 2:00:00 AM,791,"1,042","1,140",206,"1,073",764,732,"5,740"
9/15/2020 3:00:00 AM,807,"1,046","1,178",226,"1,071",730,736,"5,785"
9/15/2020 4:00:00 AM,865,"1,039","1,213",212,"1,083",724,748,"5,876"
9/15/2020 5:00:00 AM,"1,002","1,071","1,306",214,"1,101",742,789,"6,217"
9/15/2020 6:00:00 AM,"1,132","1,111","1,458",225,"1,117",722,818,"6,574"
9/15/2020 7:00:00 AM,"1,185","1,097","1,521",204,"1,131",723,827,"6,680"
9/15/2020 8:00:00 AM,"1,220","1,113","1,557",183,"1,129",730,839,"6,763"
9/15/2020 9:00:00 AM,"1,246","1,117","1,599",164,"1,134",714,829,"6,795"
9/15/2020 10:00:00 AM,"1,263","1,134","1,621",199,"1,137",723,844,"6,913"
9/15/2020 11:00:00 AM,"1,271","1,139","1,602",237,"1,138",722,839,"6,938"
9/15/2020 12:00:00 PM,"1,261","1,143","1,608",216,"1,143",718,830,"6,911"
9/15/2020 1:00:00 PM,"1,251","1,153","1,605",202,"1,151",718,835,"6,907"
9/15/2020 2:00:00 PM,"1,252","1,146","1,562",188,"1,124",721,839,"6,824"
9/15/2020 3:00:00 PM,"1,266","1,161","1,582",180,"1,104",730,851,"6,864"
9/15/2020 4:00:00 PM,"1,271","1,161","1,588",190,"1,102",737,854,"6,894"
9/15/2020 5:00:00 PM,"1,214","1,136","1,548",179,"1,107",720,842,"6,739"
9/15/2020 6:00:00 PM,"1,192","1,143","1,514",143,"1,114",721,849,"6,668"
9/15/2020 7:00:00 PM,"1,178","1,150","1,548",163,"1,146",733,854,"6,764"
9/15/2020 8:00:00 PM,"1,103","1,121","1,495",202,"1,145",736,836,"6,630"
9/15/2020 9:00:00 PM,"1,009","1,087","1,401",185,"1,134",753,800,"6,361"
9/15/2020 10:00:00 PM,920,"1,060","1,302",203,"1,136",781,769,"6,165"
9/15/2020 11:00:00 PM,859,"1,031","1,235",190,"1,132",776,745,"5,960"
9/16/2020 12:00:00 AM,825,"1,025","1,194",202,"1,128",770,733,"5,869"
9/16/2020 1:00:00 AM,805,"1,028","1,169",212,"1,127",759,723,"5,815"
9/16/2020 2:00:00 AM,798,"1,026","1,152",207,"1,136",757,718,"5,787"
9/16/2020 3:00:00 AM,816,"1,027","1,156",178,"1,155",762,727,"5,812"
9/16/2020 4:00:00 AM,872,"1,035","1,206",191,"1,160",775,744,"5,976"
9/16/2020 5:00:00 AM,"1,007","1,064","1,335",200,"1,146",783,779,"6,306"
9/16/2020 6:00:00 AM,"1,132","1,105","1,480",241,"1,141",774,825,"6,690"
9/16/2020 7:00:00 AM,"1,177","1,120","1,565",206,"1,135",772,840,"6,806"
9/16/2020 8:00:00 AM,"1,215","1,123","1,586",177,"1,136",717,840,"6,786"
9/16/2020 9:00:00 AM,"1,242","1,114","1,618",181,"1,137",684,836,"6,803"
9/16/2020 10:00:00 AM,"1,261","1,104","1,653",210,"1,132",677,834,"6,862"
9/16/2020 11:00:00 AM,"1,281","1,097","1,666",221,"1,125",667,838,"6,887"
9/16/2020 12:00:00 PM,"1,282","1,108","1,632",220,"1,121",679,837,"6,871"
9/16/2020 1:00:00 PM,"1,290","1,121","1,656",233,"1,120",689,841,"6,942"
9/16/2020 2:00:00 PM,"1,307","1,126","1,659",223,"1,128",694,847,"6,975"
9/16/2020 3:00:00 PM,"1,327","1,136","1,665",245,"1,139",701,855,"7,061"
9/16/2020 4:00:00 PM,"1,333","1,140","1,659",272,"1,130",683,847,"7,055"
9/16/2020 5:00:00 PM,"1,259","1,127","1,606",200,"1,136",696,848,"6,864"
9/16/2020 6:00:00 PM,"1,218","1,130","1,573",137,"1,141",728,858,"6,776"
9/16/2020 7:00:00 PM,"1,215","1,140","1,601",154,"1,144",752,866,"6,862"
9/16/2020 8:00:00 PM,"1,140","1,124","1,551",197,"1,130",770,840,"6,745"
9/16/2020 9:00:00 PM,"1,038","1,096","1,435",183,"1,102",794,801,"6,440"
9/16/2020 10:00:00 PM,942,"1,054","1,335",165,"1,080",785,764,"6,116"
9/16/2020 11:00:00 PM,875,"1,034","1,265",171,"1,074",769,740,"5,921"
9/17/2020 12:00:00 AM,836,"1,023","1,206",180,"1,079",762,730,"5,808"
9/17/2020 1:00:00 AM,814,"1,016","1,204",176,"1,085",767,722,"5,775"
9/17/2020 2:00:00 AM,806,"1,010","1,192",186,"1,107",751,719,"5,763"
9/17/2020 3:00:00 AM,825,"1,015","1,208",180,"1,107",767,721,"5,815"
9/17/2020 4:00:00 AM,878,"1,026","1,239",193,"1,117",767,736,"5,949"
9/17/2020 5:00:00 AM,"1,011","1,073","1,374",201,"1,127",755,774,"6,309"
9/17/2020 6:00:00 AM,"1,129","1,083","1,454",211,"1,120",759,819,"6,567"
9/17/2020 7:00:00 AM,"1,176","1,110","1,562",183,"1,129",745,825,"6,722"
9/17/2020 8:00:00 AM,"1,211","1,103","1,591",233,"1,126",735,824,"6,815"
9/17/2020 9:00:00 AM,"1,256","1,085","1,638",212,"1,119",730,809,"6,840"
9/17/2020 10:00:00 AM,"1,296","1,110","1,656",233,"1,110",695,811,"6,902"
9/17/2020 11:00:00 AM,"1,322","1,108","1,643",204,"1,137",699,814,"6,918"
9/17/2020 12:00:00 PM,"1,332","1,109","1,642",278,"1,139",673,805,"6,969"
9/17/2020 1:00:00 PM,"1,338","1,115","1,644",222,"1,153",685,805,"6,952"
9/17/2020 2:00:00 PM,"1,347","1,131","1,631",195,"1,155",687,811,"6,946"
9/17/2020 3:00:00 PM,"1,353","1,151","1,646",208,"1,148",744,822,"7,061"
9/17/2020 4:00:00 PM,"1,343","1,142","1,674",202,"1,149",734,830,"7,064"
9/17/2020 5:00:00 PM,"1,260","1,133","1,611",198,"1,163",724,826,"6,905"
9/17/2020 6:00:00 PM,"1,221","1,163","1,562",164,"1,161",723,847,"6,828"
9/17/2020 7:00:00 PM,"1,215","1,181","1,574",168,"1,176",732,872,"6,903"
9/17/2020 8:00:00 PM,"1,139","1,155","1,499",170,"1,166",731,845,"6,690"
9/17/2020 9:00:00 PM,"1,041","1,114","1,403",166,"1,153",723,812,"6,398"
9/17/2020 10:00:00 PM,945,"1,083","1,317",201,"1,132",733,777,"6,173"
9/17/2020 11:00:00 PM,879,"1,062","1,276",222,"1,141",779,752,"6,097"
9/18/2020 12:00:00 AM,838,"1,054","1,211",218,"1,124",787,744,"5,962"
9/18/2020 1:00:00 AM,814,"1,048","1,185",204,"1,135",784,734,"5,890"
9/18/2020 2:00:00 AM,805,"1,044","1,174",202,"1,141",792,728,"5,872"
9/18/2020 3:00:00 AM,820,"1,040","1,199",189,"1,141",798,738,"5,911"
9/18/2020 4:00:00 AM,874,"1,057","1,255",205,"1,138",753,753,"6,021"
9/18/2020 5:00:00 AM,994,"1,094","1,379",201,"1,153",750,787,"6,343"
9/18/2020 6:00:00 AM,"1,117","1,138","1,510",205,"1,160",724,830,"6,669"
9/18/2020 7:00:00 AM,"1,176","1,161","1,560",213,"1,154",728,851,"6,828"
9/18/2020 8:00:00 AM,"1,215","1,174","1,603",204,"1,151",727,854,"6,913"
9/18/2020 9:00:00 AM,"1,246","1,173","1,621",189,"1,149",734,842,"6,940"
9/18/2020 10:00:00 AM,"1,273","1,175","1,639",232,"1,137",749,842,"7,032"
9/18/2020 11:00:00 AM,"1,293","1,176","1,664",183,"1,123",743,840,"7,007"
9/18/2020 12:00:00 PM,"1,307","1,187","1,658",206,"1,128",729,830,"7,030"
9/18/2020 1:00:00 PM,"1,311","1,177","1,677",231,"1,133",721,829,"7,064"
9/18/2020 2:00:00 PM,"1,309","1,162","1,656",197,"1,137",717,812,"6,974"
9/18/2020 3:00:00 PM,"1,309","1,165","1,636",199,"1,145",714,818,"6,971"
9/18/2020 4:00:00 PM,"1,296","1,156","1,615",218,"1,113",705,827,"6,915"
9/18/2020 5:00:00 PM,"1,220","1,144","1,556",186,"1,099",704,849,"6,743"
9/18/2020 6:00:00 PM,"1,192","1,152","1,518",149,"1,108",716,846,"6,665"
9/18/2020 7:00:00 PM,"1,176","1,163","1,578",163,"1,094",727,860,"6,745"
9/18/2020 8:00:00 PM,"1,109","1,149","1,516",170,"1,080",734,837,"6,579"
9/18/2020 9:00:00 PM,"1,029","1,115","1,415",146,"1,088",735,805,"6,317"
9/18/2020 10:00:00 PM,948,"1,080","1,309",186,"1,099",722,773,"6,103"
9/18/2020 11:00:00 PM,883,"1,057","1,236",131,"1,114",724,749,"5,880"
9/19/2020 12:00:00 AM,839,"1,050","1,198",164,"1,115",710,733,"5,794"
9/19/2020 1:00:00 AM,812,"1,039","1,184",147,"1,133",722,723,"5,745"
9/19/2020 2:00:00 AM,795,"1,032","1,167",215,"1,129",734,716,"5,773"
9/19/2020 3:00:00 AM,797,"1,038","1,169",241,"1,105",732,715,"5,782"
9/19/2020 4:00:00 AM,816,"1,044","1,181",223,"1,083",780,717,"5,829"
9/19/2020 5:00:00 AM,862,"1,062","1,226",211,"1,096",747,733,"5,921"
9/19/2020 6:00:00 AM,919,"1,073","1,285",218,"1,093",757,752,"6,083"
9/19/2020 7:00:00 AM,993,"1,117","1,349",185,"1,089",717,781,"6,216"
9/19/2020 8:00:00 AM,"1,068","1,129","1,409",221,"1,084",724,791,"6,409"
9/19/2020 9:00:00 AM,"1,122","1,130","1,460",216,"1,097",697,803,"6,518"
9/19/2020 10:00:00 AM,"1,154","1,134","1,451",206,"1,111",709,811,"6,566"
9/19/2020 11:00:00 AM,"1,165","1,131","1,471",203,"1,107",738,817,"6,623"
9/19/2020 12:00:00 PM,"1,161","1,135","1,483",218,"1,117",727,815,"6,646"
9/19/2020 1:00:00 PM,"1,155","1,154","1,465",206,"1,117",720,811,"6,619"
9/19/2020 2:00:00 PM,"1,147","1,154","1,480",230,"1,123",721,816,"6,662"
9/19/2020 3:00:00 PM,"1,161","1,172","1,517",219,"1,135",716,804,"6,714"
9/19/2020 4:00:00 PM,"1,180","1,166","1,526",228,"1,130",719,817,"6,757"
9/19/2020 5:00:00 PM,"1,152","1,159","1,506",210,"1,128",716,824,"6,685"
9/19/2020 6:00:00 PM,"1,136","1,172","1,492",164,"1,128",712,822,"6,616"
9/19/2020 7:00:00 PM,"1,118","1,173","1,500",199,"1,115",730,821,"6,645"
9/19/2020 8:00:00 PM,"1,064","1,154","1,458",210,"1,128",731,809,"6,546"
9/19/2020 9:00:00 PM,997,"1,123","1,377",206,"1,114",720,790,"6,318"
9/19/2020 10:00:00 PM,923,"1,097","1,305",197,"1,103",703,762,"6,082"
9/19/2020 11:00:00 PM,863,"1,079","1,251",183,"1,100",720,739,"5,927"
9/20/2020 12:00:00 AM,822,"1,063","1,191",197,"1,102",741,727,"5,833"
9/20/2020 1:00:00 AM,797,"1,032","1,156",207,"1,109",741,719,"5,752"
9/20/2020 2:00:00 AM,784,"1,025","1,155",229,"1,095",741,708,"5,727"
9/20/2020 3:00:00 AM,783,"1,040","1,161",234,"1,094",728,709,"5,739"
9/20/2020 4:00:00 AM,798,"1,050","1,193",226,"1,090",733,714,"5,794"
9/20/2020 5:00:00 AM,833,"1,060","1,222",216,"1,091",738,724,"5,873"
9/20/2020 6:00:00 AM,878,"1,076","1,273",191,"1,080",726,738,"5,953"
9/20/2020 7:00:00 AM,934,"1,108","1,342",172,"1,118",726,763,"6,154"
9/20/2020 8:00:00 AM,998,"1,122","1,395",179,"1,119",729,783,"6,317"
9/20/2020 9:00:00 AM,"1,059","1,138","1,463",233,"1,121",738,794,"6,537"
9/20/2020 10:00:00 AM,"1,103","1,142","1,525",260,"1,142",764,795,"6,723"
9/20/2020 11:00:00 AM,"1,131","1,140","1,526",267,"1,143",771,788,"6,758"
9/20/2020 12:00:00 PM,"1,137","1,133","1,544",234,"1,135",758,788,"6,718"
9/20/2020 1:00:00 PM,"1,141","1,124","1,549",227,"1,144",752,785,"6,709"
9/20/2020 2:00:00 PM,"1,153","1,132","1,571",240,"1,142",755,793,"6,772"
9/20/2020 3:00:00 PM,"1,183","1,144","1,605",229,"1,150",761,811,"6,870"
9/20/2020 4:00:00 PM,"1,212","1,166","1,635",212,"1,162",770,817,"6,959"
9/20/2020 5:00:00 PM,"1,187","1,158","1,593",243,"1,154",756,817,"6,894"
9/20/2020 6:00:00 PM,"1,169","1,165","1,565",190,"1,153",752,820,"6,800"
9/20/2020 7:00:00 PM,"1,174","1,172","1,577",220,"1,150",765,824,"6,869"
9/20/2020 8:00:00 PM,"1,109","1,142","1,505",250,"1,133",785,817,"6,727"
9/20/2020 9:00:00 PM,"1,014","1,103","1,394",195,"1,126",773,785,"6,377"
9/20/2020 10:00:00 PM,918,"1,080","1,296",183,"1,104",759,751,"6,078"
9/20/2020 11:00:00 PM,851,"1,052","1,223",187,"1,088",759,734,"5,882"
9/21/2020 12:00:00 AM,812,"1,035","1,163",173,"1,089",758,723,"5,739"
9/21/2020 1:00:00 AM,793,"1,029","1,140",215,"1,080",762,715,"5,722"
9/21/2020 2:00:00 AM,790,"1,033","1,143",208,"1,073",789,709,"5,733"
9/21/2020 3:00:00 AM,810,"1,031","1,160",215,"1,070",738,720,"5,731"
9/21/2020 4:00:00 AM,870,"1,043","1,195",243,"1,065",737,739,"5,880"
9/21/2020 5:00:00 AM,"1,006","1,063","1,281",221,"1,084",754,778,"6,175"
9/21/2020 6:00:00 AM,"1,126","1,109","1,422",265,"1,060",773,821,"6,563"
9/21/2020 7:00:00 AM,"1,171","1,149","1,477",229,"1,063",774,832,"6,682"
9/21/2020 8:00:00 AM,"1,211","1,170","1,552",175,"1,061",793,840,"6,790"
9/21/2020 9:00:00 AM,"1,261","1,180","1,599",200,"1,049",800,836,"6,912"
9/21/2020 10:00:00 AM,"1,308","1,213","1,679",218,"1,045",806,844,"7,100"
9/21/2020 11:00:00 AM,"1,342","1,204","1,686",263,"1,029",781,836,"7,128"
9/21/2020 12:00:00 PM,"1,352","1,183","1,678",258,"1,029",774,829,"7,089"
9/21/2020 1:00:00 PM,"1,354","1,168","1,650",203,"1,038",773,832,"7,005"
9/21/2020 2:00:00 PM,"1,354","1,175","1,641",220,"1,048",778,821,"7,023"
9/21/2020 3:00:00 PM,"1,360","1,192","1,676",191,"1,065",772,823,"7,067"
9/21/2020 4:00:00 PM,"1,355","1,196","1,662",230,"1,060",755,838,"7,083"
9/21/2020 5:00:00 PM,"1,282","1,187","1,601",224,"1,065",746,852,"6,942"
9/21/2020 6:00:00 PM,"1,250","1,188","1,556",209,"1,076",762,860,"6,886"
9/21/2020 7:00:00 PM,"1,221","1,177","1,548",211,"1,064",789,862,"6,859"
9/21/2020 8:00:00 PM,"1,133","1,154","1,495",195,"1,048",779,847,"6,638"
9/21/2020 9:00:00 PM,"1,030","1,113","1,410",177,"1,044",771,810,"6,342"
9/21/2020 10:00:00 PM,936,"1,072","1,300",127,"1,100",784,776,"6,082"
9/21/2020 11:00:00 PM,871,"1,049","1,213",168,"1,165",748,757,"5,957"
9/22/2020 12:00:00 AM,835,"1,051","1,200",175,"1,155",733,744,"5,881"
9/22/2020 1:00:00 AM,814,"1,040","1,161",190,"1,151",728,738,"5,810"
9/22/2020 2:00:00 AM,806,"1,029","1,167",176,"1,153",721,733,"5,773"
9/22/2020 3:00:00 AM,823,"1,020","1,141",169,"1,156",699,738,"5,733"
9/22/2020 4:00:00 AM,879,"1,041","1,186",188,"1,156",697,757,"5,890"
9/22/2020 5:00:00 AM,"1,014","1,081","1,304",194,"1,167",695,793,"6,235"
9/22/2020 6:00:00 AM,"1,140","1,131","1,463",224,"1,165",726,825,"6,661"
9/22/2020 7:00:00 AM,"1,188","1,180","1,550",243,"1,152",734,838,"6,872"
9/22/2020 8:00:00 AM,"1,219","1,200","1,597",189,"1,142",747,831,"6,911"
9/22/2020 9:00:00 AM,"1,247","1,203","1,624",179,"1,140",738,835,"6,950"
9/22/2020 10:00:00 AM,"1,276","1,220","1,659",215,"1,139",734,840,"7,069"
9/22/2020 11:00:00 AM,"1,291","1,215","1,679",250,"1,148",735,844,"7,148"
9/22/2020 12:00:00 PM,"1,290","1,216","1,678",238,"1,151",735,846,"7,141"
9/22/2020 1:00:00 PM,"1,287","1,227","1,687",242,"1,152",730,849,"7,159"
9/22/2020 2:00:00 PM,"1,290","1,229","1,719",224,"1,156",738,848,"7,190"
9/22/2020 3:00:00 PM,"1,304","1,243","1,725",218,"1,155",708,852,"7,192"
9/22/2020 4:00:00 PM,"1,304","1,246","1,716",214,"1,157",690,859,"7,172"
9/22/2020 5:00:00 PM,"1,231","1,226","1,634",236,"1,148",686,846,"6,994"
9/22/2020 6:00:00 PM,"1,204","1,222","1,621",173,"1,154",700,870,"6,930"
9/22/2020 7:00:00 PM,"1,194","1,213","1,614",201,"1,169",731,878,"6,986"
9/22/2020 8:00:00 PM,"1,116","1,196","1,528",212,"1,152",726,854,"6,769"
9/22/2020 9:00:00 PM,"1,018","1,171","1,417",183,"1,139",732,826,"6,474"
9/22/2020 10:00:00 PM,928,"1,130","1,316",178,"1,140",717,791,"6,186"
9/22/2020 11:00:00 PM,866,"1,099","1,251",197,"1,132",699,771,"6,003"
9/23/2020 12:00:00 AM,831,"1,091","1,210",233,"1,125",692,765,"5,934"
9/23/2020 1:00:00 AM,813,"1,079","1,182",170,"1,118",688,753,"5,790"
9/23/2020 2:00:00 AM,808,"1,057","1,146",200,"1,102",716,751,"5,765"
9/23/2020 3:00:00 AM,825,"1,054","1,150",221,"1,126",770,752,"5,885"
9/23/2020 4:00:00 AM,883,"1,071","1,202",184,"1,144",725,777,"5,972"
9/23/2020 5:00:00 AM,"1,021","1,110","1,323",203,"1,147",723,814,"6,328"
9/23/2020 6:00:00 AM,"1,145","1,141","1,458",218,"1,144",731,855,"6,678"
9/23/2020 7:00:00 AM,"1,185","1,147","1,546",189,"1,138",740,860,"6,791"
9/23/2020 8:00:00 AM,"1,210","1,146","1,592",181,"1,144",740,869,"6,870"
9/23/2020 9:00:00 AM,"1,242","1,143","1,634",231,"1,148",730,856,"6,971"
9/23/2020 10:00:00 AM,"1,281","1,171","1,669",217,"1,157",737,860,"7,079"
9/23/2020 11:00:00 AM,"1,315","1,191","1,680",205,"1,140",744,863,"7,125"
9/23/2020 12:00:00 PM,"1,334","1,192","1,700",241,"1,122",741,859,"7,176"
9/23/2020 1:00:00 PM,"1,334","1,196","1,697",204,"1,128",735,850,"7,131"
9/23/2020 2:00:00 PM,"1,336","1,192","1,686",243,"1,116",728,843,"7,133"
9/23/2020 3:00:00 PM,"1,344","1,201","1,692",215,"1,109",735,856,"7,138"
9/23/2020 4:00:00 PM,"1,334","1,196","1,682",217,"1,111",703,865,"7,095"
9/23/2020 5:00:00 PM,"1,257","1,185","1,628",213,"1,091",705,863,"6,929"
9/23/2020 6:00:00 PM,"1,246","1,203","1,618",196,"1,109",742,906,"7,006"
9/23/2020 7:00:00 PM,"1,215","1,212","1,601",200,"1,120",761,909,"7,003"
9/23/2020 8:00:00 PM,"1,130","1,171","1,519",210,"1,123",749,888,"6,776"
9/23/2020 9:00:00 PM,"1,033","1,130","1,390",212,"1,123",735,853,"6,463"
9/23/2020 10:00:00 PM,942,"1,089","1,287",219,"1,109",719,816,"6,168"
9/23/2020 11:00:00 PM,880,"1,055","1,242",211,"1,104",726,795,"6,002"
9/24/2020 12:00:00 AM,845,"1,056","1,194",190,"1,102",726,783,"5,883"
9/24/2020 1:00:00 AM,824,"1,069","1,179",224,"1,084",721,775,"5,863"
9/24/2020 2:00:00 AM,816,"1,067","1,164",271,"1,078",766,774,"5,924"
9/24/2020 3:00:00 AM,831,"1,068","1,179",261,"1,086",770,777,"5,959"
9/24/2020 4:00:00 AM,890,"1,083","1,231",245,"1,075",741,793,"6,045"
9/24/2020 5:00:00 AM,"1,028","1,115","1,350",245,"1,054",718,830,"6,328"
9/24/2020 6:00:00 AM,"1,148","1,147","1,466",295,"1,045",742,874,"6,704"
9/24/2020 7:00:00 AM,"1,188","1,158","1,533",253,"1,036",754,891,"6,798"
9/24/2020 8:00:00 AM,"1,225","1,182","1,583",242,"1,029",752,892,"6,892"
9/24/2020 9:00:00 AM,"1,270","1,200","1,663",258,"1,042",747,878,"7,044"
9/24/2020 10:00:00 AM,"1,305","1,202","1,702",289,"1,071",728,873,"7,156"
9/24/2020 11:00:00 AM,"1,327","1,203","1,712",260,"1,059",724,867,"7,137"
9/24/2020 12:00:00 PM,"1,329","1,194","1,721",282,"1,057",734,867,"7,174"
9/24/2020 1:00:00 PM,"1,326","1,195","1,708",322,"1,051",713,867,"7,177"
9/24/2020 2:00:00 PM,"1,326","1,222","1,700",296,"1,039",729,860,"7,165"
9/24/2020 3:00:00 PM,"1,330","1,233","1,721",225,"1,036",716,855,"7,110"
9/24/2020 4:00:00 PM,"1,322","1,230","1,707",245,"1,024",700,868,"7,089"
9/24/2020 5:00:00 PM,"1,244","1,209","1,628",263,"1,024",714,883,"6,958"
9/24/2020 6:00:00 PM,"1,216","1,213","1,616",216,"1,030",740,919,"6,942"
9/24/2020 7:00:00 PM,"1,202","1,212","1,607",251,"1,030",757,916,"6,969"
9/24/2020 8:00:00 PM,"1,124","1,190","1,529",264,"1,004",788,887,"6,780"
9/24/2020 9:00:00 PM,"1,025","1,147","1,399",250,988,807,854,"6,463"
9/24/2020 10:00:00 PM,932,"1,111","1,294",252,"1,001",794,819,"6,198"
9/24/2020 11:00:00 PM,868,"1,071","1,232",198,"1,002",800,798,"5,964"
9/25/2020 12:00:00 AM,832,"1,050","1,216",225,"1,018",800,786,"5,922"
9/25/2020 1:00:00 AM,812,"1,060","1,177",205,"1,032",802,781,"5,863"
9/25/2020 2:00:00 AM,804,"1,067","1,187",188,"1,047",750,781,"5,817"
9/25/2020 3:00:00 AM,820,"1,073","1,176",197,"1,053",770,784,"5,867"
9/25/2020 4:00:00 AM,872,"1,097","1,226",236,"1,047",733,797,"6,001"
9/25/2020 5:00:00 AM,996,"1,138","1,354",233,"1,054",753,828,"6,349"
9/25/2020 6:00:00 AM,"1,111","1,174","1,491",213,"1,049",796,869,"6,696"
9/25/2020 7:00:00 AM,"1,162","1,198","1,562",213,"1,012",805,875,"6,821"
9/25/2020 8:00:00 AM,"1,203","1,208","1,590",202,998,784,884,"6,863"
9/25/2020 9:00:00 AM,"1,259","1,218","1,649",228,"1,011",795,875,"7,028"
9/25/2020 10:00:00 AM,"1,291","1,223","1,694",260,"1,013",789,887,"7,150"
9/25/2020 11:00:00 AM,"1,303","1,213","1,682",259,"1,014",768,887,"7,118"
9/25/2020 12:00:00 PM,"1,290","1,253","1,680",266,"1,036",776,879,"7,175"
9/25/2020 1:00:00 PM,"1,283","1,278","1,694",271,"1,028",761,876,"7,184"
9/25/2020 2:00:00 PM,"1,271","1,283","1,680",244,"1,043",753,878,"7,145"
9/25/2020 3:00:00 PM,"1,262","1,299","1,638",255,"1,053",764,870,"7,134"
9/25/2020 4:00:00 PM,"1,256","1,300","1,626",241,"1,054",760,879,"7,109"
9/25/2020 5:00:00 PM,"1,184","1,235","1,603",229,"1,035",753,870,"6,903"
9/25/2020 6:00:00 PM,"1,174","1,224","1,591",197,"1,040",785,894,"6,897"
9/25/2020 7:00:00 PM,"1,164","1,213","1,562",179,"1,052",793,908,"6,865"
9/25/2020 8:00:00 PM,"1,102","1,191","1,499",212,"1,050",790,890,"6,726"
9/25/2020 9:00:00 PM,"1,019","1,146","1,396",243,"1,027",777,859,"6,461"
9/25/2020 10:00:00 PM,938,"1,114","1,303",227,983,766,830,"6,154"
9/25/2020 11:00:00 PM,877,"1,094","1,232",263,972,784,809,"6,025"
9/26/2020 12:00:00 AM,837,"1,067","1,153",214,974,797,795,"5,831"
9/26/2020 1:00:00 AM,814,"1,054","1,125",208,976,797,787,"5,752"
9/26/2020 2:00:00 AM,801,"1,047","1,115",219,982,796,786,"5,740"
9/26/2020 3:00:00 AM,804,"1,053","1,132",223,981,794,782,"5,762"
9/26/2020 4:00:00 AM,826,"1,066","1,166",237,985,793,791,"5,857"
9/26/2020 5:00:00 AM,875,"1,086","1,209",238,988,805,808,"6,002"
